"Garden is java",960.0,"Geografi dan sejarah",KB-692969
"Epilog Kudeta G 30 SPKI",959.0,"Geografi dan sejarah",KB-972510
"Bung Karno menggugat!",959.0,"Geografi dan sejarah",KB-915323
"Matematika Ekonomi & Bisnis",330.0,"Ilmu-ilmu sosial",KB-213909
"Ilmu Sosial & Budaya Dasar",390.0,"Ilmu-ilmu sosial",KB-854803
"Ilmu Sosial & Budaya Dasar",390.0,"Ilmu-ilmu sosial",KB-854803
"HUKUM DAGANG INTERNASIONAL",346.0,"Ilmu-ilmu sosial",KB-141770
"HUKUM DAGANG",340.0,"Ilmu-ilmu sosial",KB-224665
"Hukum Dagang",340.0,"Ilmu-ilmu sosial",KB-962963
"Hukum Dagang",340.0,"Ilmu-ilmu sosial",KB-962963
"MICROECONOMICS, ED.7",339.0,"Ilmu-ilmu sosial",KB-423669
"Perihal Undang-undang",342.0,"Ilmu-ilmu sosial",KB-901512
"Pengantar Sosiologi Politik",301.0,"Ilmu-ilmu sosial",KB-409408
"Pengantar Sosiologi Politik",301.0,"Ilmu-ilmu sosial",KB-409408
Statistika,310.0,"Ilmu-ilmu sosial",KB-631014
"PENGANTAR METODE STATISTIK JILID 1",310.0,"Ilmu-ilmu sosial",KB-759599
"Sejarah modern Turki",956.0,"Geografi dan sejarah",KB-222831
"tokoh-tokoh fenomenal paling mempengaruhi wajah indonesia",950.0,"Geografi dan sejarah",KB-371731
"REVOLUSI TIMUR TENGAH",950.0,"Geografi dan sejarah",KB-750147
"Wanita Wanita Penakluk Badai",921.0,"Geografi dan sejarah",KB-021101
"Berkenalan dengan aliran-aliran dan tokoh-tokoh psikologi",921.0,"Geografi dan sejarah",KB-646245
"Sunan gus dur akrobat politik ala nabi khidir",923.0,"Geografi dan sejarah",KB-435641
"Jejak Guru Bangsa",923.0,"Geografi dan sejarah",KB-723909
"Kehormatan bagi yang berhak",923.0,"Geografi dan sejarah",KB-652607
"Membumikan Langit Menemukan Benang Merah Kesejahteraan Rakyat",924.0,"Geografi dan sejarah",KB-559316
"PRODUKTIVITAS SEKOLAH",923.0,"Geografi dan sejarah",KB-809037
"FILSAFAT DAN PEMECAHAN MASALAH MATEMATIKA",510.0,"Ilmu-ilmu murni",KB-939022
"10 Penguasa terkorup dunia",923.0,"Geografi dan sejarah",KB-713667
"RIWAYAT SINGKAT PAHLAWAN NASIONAL RAJA ALI HAJI FISABILILLAH",923.0,"Geografi dan sejarah",KB-278829
"39 Tokoh sosiologi politik dunia dari cocrates sampai barack obama",923.0,"Geografi dan sejarah",KB-943893
"Tokoh-tokoh besar dunia yang berani mati demi idealisme dan keyakinannya",923.0,"Geografi dan sejarah",KB-212070
"Wahid Hasyim",923.0,"Geografi dan sejarah",KB-185610
"Mengelola bisnis pembiayaan bank syariah",927.0,"Geografi dan sejarah",KB-775635
"kontroversi kematian hilter dan sepak terjangnya pada dunia",925.0,"Geografi dan sejarah",KB-029682
"Sea power indonesia",944.0,"Geografi dan sejarah",KB-650152
"Lintas sejarah perdagangan timah di bangka-belitung abad 19-20",950.0,"Geografi dan sejarah",KB-825371
"Para penggerak revolusi",950.0,"Geografi dan sejarah",KB-939016
"25 Tahun kerjasama pusat penelitian arkeologi dan ecole fracaise d'extreme orient",930.0,"Geografi dan sejarah",KB-900324
"Pulau tujuh: sejarah masyarakat pada naskah pohon perhimpunan peri perjalanan",930.0,"Geografi dan sejarah",KB-272927
"PSIKOLOGI PENDIDIKAN",931.0,"Geografi dan sejarah",KB-875220
"BANDUNG AWAL REVOLUSI 1945-1946",940.0,"Geografi dan sejarah",KB-099485
"PERANG NAPOLEON DI JAWA 1811",940.0,"Geografi dan sejarah",KB-254663
"Utusan damai di kemelut perang",940.0,"Geografi dan sejarah",KB-779877
"SEJARAH MARITIM INDONESIA",944.0,"Geografi dan sejarah",KB-535356
"Tokoh-tokoh hebat yang menggetarkan dunia",920.0,"Geografi dan sejarah",KB-976462
"The wisdom of gusdur",920.0,"Geografi dan sejarah",KB-093237
"Mengurai kabut pekat dalang G30S antara fakta dan rekayasa",920.0,"Geografi dan sejarah",KB-075518
"Menerjang ombak menebus awan",920.0,"Geografi dan sejarah",KB-565666
"Obama is the black hilter",920.0,"Geografi dan sejarah",KB-932024
"Patrick Chamoiseau",921.0,"Geografi dan sejarah",KB-517077
"Soekarno dan soeharto di mata para kiai",920.0,"Geografi dan sejarah",KB-812582
"Jokowi sosok satrio piningit",920.0,"Geografi dan sejarah",KB-784964
"Jejak Soekarno di Bandung (1921-1934)",920.0,"Geografi dan sejarah",KB-780114
Chairil,920.0,"Geografi dan sejarah",KB-820178
"Don pablo kokain, kekuasaan dan cinta rakyat kolumbia",924.0,"Geografi dan sejarah",KB-631912
"Gara-gara Indonesia",920.0,"Geografi dan sejarah",KB-309249
"The greatest philosophers",920.0,"Geografi dan sejarah",KB-495442
"Harus bisa Jilid 2",920.0,"Geografi dan sejarah",KB-908834
"Harus bisa Jilid 1",920.0,"Geografi dan sejarah",KB-156448
"Rantau dan Renungan",914.0,"Geografi dan sejarah",KB-588959
"AHOK : WAWANCARA EKSLUSIFNDENGAN AHOK, KELUARGA, SAHABAT, DAN WARGA",920.0,"Geografi dan sejarah",KB-022901
"Biografi Ibnu Khaldun",920.0,"Geografi dan sejarah",KB-456327
"TEKNIK PEMANDUAN-INTERPRETASI DAN PENGATURAN PERJALANAN WISATA",910.0,"Geografi dan sejarah",KB-728718
"Pelurusan Sejarah Indonesia",911.0,"Geografi dan sejarah",KB-876367
"SATRIO PININGIT SIAPAKAH?",911.0,"Geografi dan sejarah",KB-789212
"cara jitu pengelolaan jaringan windows",4.0,"Karya umum",KB-151869
"Jasmerah pidato-pidato spektakuler Bungkarno sepanjang masa",928.0,"Geografi dan sejarah",KB-918022
"Mohammad Natsir dalam sejarah politik Indonesia",924.0,"Geografi dan sejarah",KB-340826
"Soekarno the leadership secret of",924.0,"Geografi dan sejarah",KB-587005
"PERJUANGAN HAK KEPENDIDIKAN SEBUAH REFLEKSI",910.0,"Geografi dan sejarah",KB-939968
"Pendataan dan analisis kunjungan wisatawan ke propinsi bengkulu",911.0,"Geografi dan sejarah",KB-256332
"Sekali merengkuh dayung",910.0,"Geografi dan sejarah",KB-281486
"GIS Tutorial",910.0,"Geografi dan sejarah",KB-865291
"Geographic Information Systems",910.0,"Geografi dan sejarah",KB-226064
"Kisah-kisah pembantaian kejam dalam peperangan dunia",910.0,"Geografi dan sejarah",KB-559676
"10 kisah genocide",910.0,"Geografi dan sejarah",KB-120437
"SBY BAGAI RINDU TAK SUDAH",900.0,"Geografi dan sejarah",KB-728718
"Sistem informasi geografi dan penginderaan jauh",900.0,"Geografi dan sejarah",KB-051884
"Sejarah dan budaya",900.0,"Geografi dan sejarah",KB-341343
"SISTEM INFORMASI GEOGRAFIS DENGAN QUANTUM GIS",912.0,"Geografi dan sejarah",KB-514267
"Sitem informasi dengan Arcview Gis",900.0,"Geografi dan sejarah",KB-824682
"SOEKARNO & NASAKOM",900.0,"Geografi dan sejarah",KB-797810
"CATATAN SEORANG DEMONSTRAN",902.0,"Geografi dan sejarah",KB-738261
"KESAKSIAN PARA JENDERAL",902.0,"Geografi dan sejarah",KB-781415
"Membongkar manupulasi sejarah",904.0,"Geografi dan sejarah",KB-662123
"Etnis Tionghoa di Indonesia",909.0,"Geografi dan sejarah",KB-412003
"Sosok di balik perang",909.0,"Geografi dan sejarah",KB-079140
"Warisan dunia mengenal sejarah dunia",909.0,"Geografi dan sejarah",KB-667190
"Dasar-dasar kependidikan memahami makna dan perspektif beberapa teori pendidikan",910.0,"Geografi dan sejarah",KB-591133
"Dasar-dasar kependidikan",910.0,"Geografi dan sejarah",KB-011947
"Tehe best years emosi anak di masa remaja",910.0,"Geografi dan sejarah",KB-641578
"Historian : sang sejarawan",900.0,"Geografi dan sejarah",KB-127682
"HISTORIOGRAFI DI INDONESIA",900.0,"Geografi dan sejarah",KB-034108
"HIDUP DAN PERJUANGAN SOEKARNO SANG BAPAK BANGSA",900.0,"Geografi dan sejarah",KB-726930
"HOEGENG: OASE DITENGAH KERINGNYA PENEGAKAN HUKUM DI INDONESIA",900.0,"Geografi dan sejarah",KB-863165
"Indonesia terjajak kuasa neoliberalisme atas daulat rakyat",900.0,"Geografi dan sejarah",KB-907238
"Kepulauan Riau dalam angka 2010",900.0,"Geografi dan sejarah",KB-592147
"Mahmud is back",900.0,"Geografi dan sejarah",KB-387681
"MELACAK SEJARAH KUNO INDONESIA LEWAT PRASASTI",900.0,"Geografi dan sejarah",KB-958856
"MEREGUK MATA AIR KEBIJAKSANAAN GUS MUS",900.0,"Geografi dan sejarah",KB-703607
"HIKAYAT NAKHODA ASIK  HIKAYAT MERPATI MAS",900.0,"Geografi dan sejarah",KB-756351
"PERANAN TGK. M. DAUD BEUREU-EH DALAM PERGOLAKAN ACEH",900.0,"Geografi dan sejarah",KB-840512
"Sang maestro pantun Tusiran Suseno: dalam kenagan keluarga, sahabat dan murid",900.0,"Geografi dan sejarah",KB-857290
"BERTINDAK UNTUK RAKYAT",900.0,"Geografi dan sejarah",KB-231555
"DIALOG PERADABAN UNTUK TOLERANSI DAN PERDAMAIAN",900.0,"Geografi dan sejarah",KB-336510
"GIMANA KABARMU, NAK? ZAMANKU, THO?",900.0,"Geografi dan sejarah",KB-693598
"Goresan tinta emas",900.0,"Geografi dan sejarah",KB-096763
"Belajar bahasa mandarin",495.0,Bahasa,KB-589370
"Bahasa jepang untuk pemula",496.0,Bahasa,KB-979894
"7 hari belajar bahas jepang",496.0,Bahasa,KB-606449
"Intisari tata bahasa mandarin",495.0,Bahasa,KB-219165
"Intisari tata bahasa mandarin",495.0,Bahasa,KB-219165
"LANCAR JAYA NGOMONG JEPANG",496.0,Bahasa,KB-690451
"Mengerti bahasa dan budaya jepang",496.0,Bahasa,KB-504204
"Percakapan praktis bahasa mandarin",495.0,Bahasa,KB-518621
"Pengantar linguistik bahasa jepang",496.0,Bahasa,KB-607682
"Percakapan bahasa jepang sehari-hari",496.0,Bahasa,KB-767392
"KURSUS KILAT MANDARIN",495.0,Bahasa,KB-833842
"Understanding and using english grammar. third edition",428.0,Bahasa,KB-190686
"Pengkajian Puisi",499.0,Bahasa,KB-978992
"Pedoman umum ejaan bahasa indonesia dan pembentukan istilah",499.0,Bahasa,KB-122880
"Ihwal kalimat bahasa indonesia dan problematik penggunaannya",499.0,Bahasa,KB-982161
"Bahasa Indonesia konsep dasar dan penerapan",499.0,Bahasa,KB-941379
"B-3 Belajar Bahasa belanda",439.0,Bahasa,KB-372841
"ROBOHNYA MORAL KAMI",478.0,Bahasa,KB-147413
"Xclusive english conversation",428.0,Bahasa,KB-528955
"RUMUS-RUMUS CERDIK PEMBENTUKAN KATA-KATA BAHASA ARAB",493.0,Bahasa,KB-243943
"Metodologi pembelajaran bahasa arab",493.0,Bahasa,KB-132749
"Lancar berbahasa arab",493.0,Bahasa,KB-640300
"PENGAJARAN SINTAKSIS",490.0,Bahasa,KB-077374
"Basic english grammar, third edition",428.0,Bahasa,KB-919679
"Fundamental of english grammar, third edition",428.0,Bahasa,KB-185124
"Buku pintar percakapan bahasa inggris untuk perkantoran",428.0,Bahasa,KB-715459
"Creative english conversation",428.0,Bahasa,KB-642390
"Basic for english conversations",428.0,Bahasa,KB-143511
"DAILY ENGLISH CONVERSATION",428.0,Bahasa,KB-633791
"Complete conversations in english",428.0,Bahasa,KB-473870
"Sehari mahir berbahasa jepang",428.0,Bahasa,KB-704648
"Road to english conversation",428.0,Bahasa,KB-824017
"Jurus kilat jago public speaking secara otodidak",428.0,Bahasa,KB-784257
"General english conversations",428.0,Bahasa,KB-342471
"2 hari taklukkan grammar",415.0,Bahasa,KB-735834
"Trik cepat menguasai 16 english tenses sekali ingat selamanya",415.0,Bahasa,KB-130260
"TATA BAHASA PRAKTIS BAHASA INDONESIA",415.0,Bahasa,KB-917740
"Tata bahasa praktis bahasa indonesia",415.0,Bahasa,KB-216462
"Reading pangkal English",415.0,Bahasa,KB-173382
"Quantum writing",415.0,Bahasa,KB-712917
"Pintar dan tangkas ngobrol bahasa inggris",415.0,Bahasa,KB-906296
"Seputar tata bahasa baku bahasa indonesia",415.0,Bahasa,KB-441277
"STATISTIKA DENGAN PROGRAM KOMPUTER",4.0,"Karya umum",KB-201366
"Nyanyian grammar",415.0,Bahasa,KB-930964
"Menguasai bahasa inggeris sistem hertak 2",415.0,Bahasa,KB-079473
"Manajemen peserta didik berbasis sekolah",373.0,"Ilmu-ilmu sosial",KB-368121
"Mastering tenses 16",416.0,Bahasa,KB-102247
"Mastering tenses 16",415.0,Bahasa,KB-102247
"5 SOFTWARE SOLUSI & SIMULASI MATEMATIKA",5.0,"Karya umum",KB-153705
"LEARNING ENGLISH CONVERSATIONS AN VOCABULARIES",415.0,Bahasa,KB-885155
"Kajian Morfologi",416.0,Bahasa,KB-207596
"1 Jam mahir menguasai 16 tenses",416.0,Bahasa,KB-512710
"Introducing functional grammar",415.0,Bahasa,KB-560477
"BUKU SAKTI VOCABULARY",401.0,Bahasa,KB-298968
"Developing, vocabulary skills",401.0,Bahasa,KB-797906
"Dasar-dasar ilmu semantik",401.0,Bahasa,KB-539465
"Leksikologi & leksikografi Indonesia",401.0,Bahasa,KB-314804
"Enrich our vocabulary through reading and idioms",401.0,Bahasa,KB-650486
"Metode Penelitian",1.0,"Karya umum",KB-013076
"Leksikon istilah pembelajaran bahasa",401.0,Bahasa,KB-434191
"GLOSARIUM LINGUISTIK",409.0,Bahasa,KB-299348
"51 jalan pintas kuasai idiom & proverbs bahasa inggris yang sering dipakai",415.0,Bahasa,KB-564302
"BAHASA & SASTRA",407.0,Bahasa,KB-983417
"Poemes soundanais anthologie bilingue",404.0,Bahasa,KB-758172
"Teori dan aplikasi semiotik michael riffaterre",401.0,Bahasa,KB-282991
"Vocabulary for daily conversation",401.0,Bahasa,KB-487160
"1000 selected adjectives, adverbs, prepositions used in speaking english",401.0,Bahasa,KB-113507
"IMPLEMENTASI HOTS DALAM PENILAIAN KURIKULUM 2013",375.0,"Ilmu-ilmu sosial",KB-847621
"1000 Selected verbs used in speaking english",401.0,Bahasa,KB-950994
"1000 Selected nouns used in speaking engslish",401.0,Bahasa,KB-265859
"Super easy daily vocabulary",401.0,Bahasa,KB-541222
"SEMANTIK 1",401.0,Bahasa,KB-137858
"PELUANG BISNIS MENDIDIKAN PERUSAHAAN DISTRIBUTOR",650.0,"Ilmu-ilmu terapan",KB-493756
"Practical strategy for the best scores",425.0,Bahasa,KB-522407
"TOEFL iBT Internet Based Test",425.0,Bahasa,KB-925823
"Practice exercises for the toefl",425.0,Bahasa,KB-451548
"MAGIC TOEFL 25 STRATEGI PRAKTIS MENEMBUS 555 +++",425.0,Bahasa,KB-081997
"How to prepare toefl and twe",425.0,Bahasa,KB-684218
"INTERMEDIATE GRAMMAR PE1106",425.0,Bahasa,KB-204353
"Kosakata populer, bahasa inggris gaul, percakapan komunikatif,grammar praktis, english for teens 3",425.0,Bahasa,KB-164784
"1 jam mahir menguasai grammar",425.0,Bahasa,KB-761279
"Learning english",425.0,Bahasa,KB-116870
"7 masalah grammar paling sulit",425.0,Bahasa,KB-136833
"Persiapan diri menghadapi toefl PBT-CBT-IBT",425.0,Bahasa,KB-771985
"Mastering english grammar and idioms",425.0,Bahasa,KB-334225
"15 Menit lancer berbahasa inggris",420.0,Bahasa,KB-349446
"Pasti bisa: The art of teaching",425.0,Bahasa,KB-986725
"The 1st students choice TOEFL",425.0,Bahasa,KB-314446
"THE FIRST STUDENT CHOICE TOEFL",425.0,Bahasa,KB-136366
"BAHASA BETAWI SEJARAH DAN PERKEMBANGANNYA",419.0,Bahasa,KB-876878
"Teknik membaca",418.0,Bahasa,KB-704568
"Struktur Bahasa Jawa Kuno",418.0,Bahasa,KB-945608
"5000 Peribahasa indonesia",418.0,Bahasa,KB-606371
"Buku pintar praktis Bahasa Indonesia",418.0,Bahasa,KB-415311
"Agar anak suka membaca",418.0,Bahasa,KB-621846
"Beginilah menggunakan Bahasa Indonesia",418.0,Bahasa,KB-856367
"50 game for fun learning and teaching",410.0,Bahasa,KB-222760
"Istana negara selalu menghadap ke timur",410.0,Bahasa,KB-386794
"EYD PLUS PEDOMAN UMUM EJAAN BAHASA INDONESIA YANG DISEMPURNAKAN & PEDOMAN UMUM PEMBENTUKAN ISTILAH",410.0,Bahasa,KB-371656
"Pedoman umum ejaan bahasa Indonesia yang disempurnakan & pedoman umum pembentukan istilah",410.0,Bahasa,KB-752621
"esai dan prosa",410.0,Bahasa,KB-867675
"Esai dan Prosa",410.0,Bahasa,KB-921533
"Argumentasi dan Narasi",410.0,Bahasa,KB-951665
"DUA KODI KARTIKA",813.0,Kesusastraan,KB-814309
"Telaah bibliografi kebahasaan",400.0,Bahasa,KB-334971
"Teknik Berpidato",852.0,Kesusastraan,KB-227526
"Pedoman umum ejaan bahasa indonesia yang di sempurnakan",400.0,Bahasa,KB-747675
"Percakapan sehari-hari bahasa jepang",400.0,Bahasa,KB-208434
"Percaya Diri Ngomong Inggris dalam Sehari",400.0,Bahasa,KB-829605
"Pedoman umum EBI ejaan bahasa indonesia",400.0,Bahasa,KB-138404
"COMPLETE GRAMMAR OF THE ENGLISH LANGUAGE",415.0,Bahasa,KB-700443
"ENGLISH GRAMMAR : CARA MUDAH MENERAPKAN",415.0,Bahasa,KB-388447
"English grammar tata bahasa inggris. ed. lengkap",415.0,Bahasa,KB-231476
"3 hari lancar banget percakapan ingris",415.0,Bahasa,KB-076445
"Everyday english conversation",418.0,Bahasa,KB-596144
"Easy english grammar",415.0,Bahasa,KB-484315
"Hafal ala native speakers (penutur asli)",416.0,Bahasa,KB-383435
"Buku pintar grammar untuk pemula",415.0,Bahasa,KB-201810
"Basic English Grammar",415.0,Bahasa,KB-921360
"BASIC AND FUNDAMENTAL ENGLISH GRAMMAR FOR ELEMENTARY LEVEL",420.0,Bahasa,KB-206243
"BUKU BRILIAN ENGLISH GRAMMAR",415.0,Bahasa,KB-675958
"CARA CEPAT & TEPAT MENGUASAI TENSES 16",416.0,Bahasa,KB-517074
"Cara cepat & tepat menguasai tenses 16",415.0,Bahasa,KB-857741
"Complete english grammar: tata bahasa inggris lengkap",415.0,Bahasa,KB-298948
"Cara gampang belajar bahasa inggris bagi pemula grammar conversation dalam 1 biku",415.0,Bahasa,KB-245445
"Belajar grammar untuk pemula",415.0,Bahasa,KB-143904
"BERBICARA SEBAGAI SUATU KETERAMPILAN BERBAHASA",415.0,Bahasa,KB-855671
"ENGLISH GRAMMAR",420.0,Bahasa,KB-879645
"English grammar lengkap",420.0,Bahasa,KB-869367
"English tests for senior high school students",420.0,Bahasa,KB-615150
"English for young learners",420.0,Bahasa,KB-394122
"KOMUNIKASI PENJUALAN MENUJU PRAMUNIAGA JUARA",658.0,"Ilmu-ilmu terapan",KB-691469
"English conversations plus",420.0,Bahasa,KB-729480
"Daily english words",420.0,Bahasa,KB-485410
"Cara mudah menulis buku dengan metode 12 pas",420.0,Bahasa,KB-002718
"21 Dosis tinggi untuk menjawab toefl",420.0,Bahasa,KB-332253
"PENGUJIAN HIPOTESIS DALAM PENELITIAN-PENELITIAN",167.0,Filsafat,KB-973829
"BAGAIMANA MEREKA MENGATAKANNYA DALAM BAHASA INGGRIS",420.0,Bahasa,KB-000461
"Pembelajaran literasi",371.0,"Ilmu-ilmu sosial",KB-307549
"JAGO BAHASA INGGRIS DALAM 10 HARI SAJA",420.0,Bahasa,KB-998272
"Grammar conversation 2 in 1 book",420.0,Bahasa,KB-274084
"KUHP & KUHAP",342.0,"Ilmu-ilmu sosial",KB-061723
"Essential English Grammar",425.0,Bahasa,KB-572613
"English grammar plus idioms",425.0,Bahasa,KB-327442
"ENGLISH FOR ACADEMIC PURPOSE ESSAY WRITING",425.0,Bahasa,KB-826834
"Developing listening skills for the toeic test",425.0,Bahasa,KB-816741
"PASTI BISA COMMUNICATIVE GRAMMAR FOR EASY CONVERSATION",425.0,Bahasa,KB-736152
"ENGLISH GRAMMAR",425.0,Bahasa,KB-879645
"TENTANG KITA, KOTA DAN KENANGAN",813.0,Kesusastraan,KB-020667
"ESSENTIAL ENGLISH GRAMMAR",425.0,Bahasa,KB-988945
"Grammar Teaching to Teach Grammar in Context",425.0,Bahasa,KB-881278
"Essential English Grammar : Intisari Tata Bahasa Inggris",425.0,Bahasa,KB-028228
"ENGLISH GRAMMAR : CARA MUDAH KUASAI TATA BAHASA INGGRIS",425.0,Bahasa,KB-717689
"KOMPISISI BAHASA INDONESIA REVISI 4",400.0,Bahasa,KB-359510
"Belajar Mandarin",400.0,Bahasa,KB-997160
"MUDAH & CEPAT PINTAR PERCAKAPAN 3 BAHASA",400.0,Bahasa,KB-392075
"populer sains group 1770 peribahasa bahasa indonesia untuk SD-SLTP dn sederajat",410.0,Bahasa,KB-823976
"PORFOLIO DAN ANALISIS INVESTASI",650.0,"Ilmu-ilmu terapan",KB-040721
"SPSS PANDUAN MUDAH OLAH DATA BAGI MAHASISWA & UMUM",310.0,"Ilmu-ilmu sosial",KB-401258
"Pedoman EYD ejaan yang disempurnakan terbaru",410.0,Bahasa,KB-163801
"Panduan menguasai 16 tenses",410.0,Bahasa,KB-730185
"99% SUKSES BUDIDAYA LELE",639.0,"Ilmu-ilmu terapan",KB-019441
"Politik bahasa",418.0,Bahasa,KB-028216
"Jenis Kalimat Dalam Bahasa Indonesia",410.0,Bahasa,KB-941203
"JENIS KALIMAT DALAM BAHASA INDONESIA",415.0,Bahasa,KB-340947
"Jenis Kalimat Dalam Bahasa Indonesia",410.0,Bahasa,KB-941203
"JADI PENULIS FIKSI? GAMPANG KOK",410.0,Bahasa,KB-254913
"MONGIN FERDINAND DE SAUSSURE (1857-1913)",411.0,Bahasa,KB-982874
"Manajemen bahasa",410.0,Bahasa,KB-584146
"Advanced English Idioms",413.0,Bahasa,KB-799962
"PENGAJARAN PRAGMATIK",414.0,Bahasa,KB-313483
Fonetik,415.0,Bahasa,KB-145078
"Belajar mudah bahasa inggris",412.0,Bahasa,KB-410791
"Tesaurus bahasa indonesia",413.0,Bahasa,KB-381217
"Complete english grammar special edition",412.0,Bahasa,KB-931704
"BAHASA NUSANTARA SUATU PEMETAAN AWAL",412.0,Bahasa,KB-841500
"TELAAH BAHASA INDONESIA BAKU",410.0,Bahasa,KB-243577
"SOCIOLINGUSTIK The Study Of Societies Languages",410.0,Bahasa,KB-237671
"Strategi belajar mengajar bahasa indonesia",410.0,Bahasa,KB-838633
"Semantik leksikal",410.0,Bahasa,KB-729355
"MENGENAL DAN MENGELOLA TERUMBU KARANG",578.0,"Ilmu-ilmu murni",KB-308700
"Kesalahan ejaan",411.0,Bahasa,KB-189089
"Menulis secara populer",411.0,Bahasa,KB-944554
"Menulis sosok secara inspiratif, menarik, unik",411.0,Bahasa,KB-887834
"Panduan lengkap EYD Ejaan Yang Disempurnakan",411.0,Bahasa,KB-094941
"Pedoman umum ejaan bahasa indonesia",411.0,Bahasa,KB-234923
"Panduan Wajib EYD",411.0,Bahasa,KB-892451
"MONITORING KESEHATAN PERAIRAN PESISIR",577.0,"Ilmu-ilmu murni",KB-228652
"Pedoman umum EYD dan dasar umum pembentukan istilah",411.0,Bahasa,KB-597932
"CREATIVE WRITING",411.0,Bahasa,KB-359284
"50 cara menuntun anak agar gemar membaca",411.0,Bahasa,KB-323460
"Buku pintar penyuntingan naskah edisi kedua",412.0,Bahasa,KB-434240
"READINGS IN VARIED PERSPECTIVES FOCUS ON VOCABULARY AND GRAMMAR",420.0,Bahasa,KB-300227
"Mencerna buku teks bahasa inggris melalui pemahaman gramatika",420.0,Bahasa,KB-258543
"NICE TALK EASY ENGLISH CONVERSATION",420.0,Bahasa,KB-135850
"Lets speak english!",420.0,Bahasa,KB-904011
"Lets speak english",420.0,Bahasa,KB-710049
"STRATEGI DAN MODEL PEMBELAJARAN, ED. 6",371.0,"Ilmu-ilmu sosial",KB-152295
"LEARN AND LAUGH; ASYIK BELAJAR BAHASA INGGRIS LEWAT HUMOR",420.0,Bahasa,KB-318459
"KATALOG BERANOTASI",420.0,Bahasa,KB-953491
"19 kunci mudah kuasai bahasa inggris",420.0,Bahasa,KB-508293
"SYLLABUS DESIGN FOR ENGLISH LANGUAGE TEACHING",420.0,Bahasa,KB-458244
"THE MAGICAL STEPS TO SPEAK AND WRITE IN ENGLISH",420.0,Bahasa,KB-793694
"18 Strategi jitu memahami teks berbahasa inggris",420.0,Bahasa,KB-056862
"Succesful english for business",420.0,Bahasa,KB-678304
"Pedoman baku EYD Ejaan Yang Disempurnakan terbaru",420.0,Bahasa,KB-304033
"Pasti lolos TELP test of English Language proficiency",420.0,Bahasa,KB-092055
"PANDUAN INTERPRESTASI ANEKA JENIS TEKS (GENRE) UNTUK AKSES PENGETAHUAN & INFORMASI",420.0,Bahasa,KB-158360
"Early childhood experiences in language arts 11e",400.0,Bahasa,KB-003435
"How to speak english",400.0,Bahasa,KB-439616
"Gramatika bahasa indonesia",2018.0,"Geografi dan sejarah",KB-424898
"ENSIKLOPEDIA TATA BAHASA INDONESIA",400.0,Bahasa,KB-539075
"EYD & SEPUTAR KEBAHASAAN-INDONESIA",400.0,Bahasa,KB-649978
"Cepat menguasai bahasa jepang untuk bisnis, hotel, & pariwisata",400.0,Bahasa,KB-736556
"A STEP BY STEP GUIDE ACEPT",400.0,Bahasa,KB-787716
"BAHASA INDONESIA UNTUK PERGURUAN TINGGI",400.0,Bahasa,KB-383362
"Bahasa indonesia",400.0,Bahasa,KB-829386
"Buku pintar percakapan bahasa inggris sehari-hari",400.0,Bahasa,KB-215201
"Buku lengkap majas dan 3.000 peribahasa",400.0,Bahasa,KB-656899
"Cracking the Toefl test preparation models and problem solving",425.0,Bahasa,KB-255148
"cara mudah menguasai toefl",425.0,Bahasa,KB-158280
"Complete english grammar",425.0,Bahasa,KB-599653
"BAHASA INGGRIS 16 TENSES",425.0,Bahasa,KB-410660
"Belajar sendiri tanya jawab english grammar",425.0,Bahasa,KB-068109
"Buku pintar english grammar",425.0,Bahasa,KB-457956
"PASTI BISA COMMUNICATIVE GRAMMAR FOCUS AND EXERCISEFOR EASIER CONVERSATION AND BETTER ASSESMENT",425.0,Bahasa,KB-531233
"CARA CEPAT MENGUASAI GRAMMAR TANPA RIBET",425.0,Bahasa,KB-600289
"Cara asyik tebas tuntas grammar",425.0,Bahasa,KB-211514
"PASTI BISA TEACHING GENRE-BASED WRITING",421.0,Bahasa,KB-481623
"Kiat Cepat Kuasai Grammar dan 16 Tenses",422.0,Bahasa,KB-373522
"ABC PLUS ENGLISH GRAMMAR",425.0,Bahasa,KB-587967
"Step by step",422.0,Bahasa,KB-162680
"Pasti bisa: bahasa inggris communicative teaching 12 tenses grammar maaterial",425.0,Bahasa,KB-835068
"Basic grammar of english",425.0,Bahasa,KB-443401
"888 English Proverbs",422.0,Bahasa,KB-676434
"EASY ENGLISH INTERVIEW TEST : TES WAWANCARA BAHASA INGGRIS ITU MUDAH",422.0,Bahasa,KB-229405
"Easy Way to English",422.0,Bahasa,KB-119540
"1 JAM MAHIR NGOMONG BAHASA INGGRIS",422.0,Bahasa,KB-482947
"ETIKA BISNIS EDISI 5",174.0,Filsafat,KB-259404
"sastra melayu lama dan raja-rajanya",178.0,Filsafat,KB-336018
"Kota-Kota di Jawa",181.0,Filsafat,KB-027201
"Instrument Teknik Kamar Operasi",174.0,Filsafat,KB-366591
"Etika bisnis dasar dan aplikasinya",174.0,Filsafat,KB-249251
"Etika profesi hukum",174.0,Filsafat,KB-636941
"Pengantar etika bisnis",174.0,Filsafat,KB-454974
"Etika publik untuk integritas pejabat publik dan politisi",174.0,Filsafat,KB-495259
"Etika customer service",174.0,Filsafat,KB-560742
